,wt,wt1,wt2,wt3,wt4,wt5,wt6,wt7,wt8,wt9,wt10,wt11,wt12,wt13,wt14,wt15,wt16,wt17,wt18,wt19,wt20,wt21,wt22,wt23,wt24,wt25,wt26,wt27,wt28,wt29,wt30,wt31,wt32,wt33,wt34,wt35,wt36,wt37,wt38,wt39,wt40,wt41,wt42,wt43,wt44,wt45,wt46,wt47,wt48,wt49,wt50,wt51,wt52,wt53,wt54,wt55,wt56,wt57,wt58,wt59,wt60,wt61,wt62,wt63,wt64,wt65,wt66,wt67,wt68,wt69,wt70,wt71,wt72,wt73,wt74,wt75,wt76,wt77,wt78,wt79,wt80,wt81,wt82,wt83,wt84,wt85,wt86,wt87,wt88,wt89,wt90,wt91,wt92,wt93,wt94,wt95,wt96,wt97,wt98,wt99,wt100,unp,unp1,unp2,unp3,unp4,unp5,unp6,unp7,unp8,unp9,unp10,unp11,unp12,unp13,unp14,unp15,unp16,unp17,unp18,unp19,unp20,unp21,unp22,unp23,unp24,unp25,unp26,unp27,unp28,unp29,unp30,unp31,unp32,unp33,unp34,unp35,unp36,unp37,unp38,unp39,unp40,unp41,unp42,unp43,unp44,unp45,unp46,unp47,unp48,unp49,unp50,unp51,unp52,unp53,unp54,unp55,unp56,unp57,unp58,unp59,unp60,unp61,unp62,unp63,unp64,unp65,unp66,unp67,unp68,unp69,unp70,unp71,unp72,unp73,unp74,unp75,unp76,unp77,unp78,unp79,unp80,unp81,unp82,unp83,unp84,unp85,unp86,unp87,unp88,unp89,unp90,unp91,unp92,unp93,unp94,unp95,unp96,unp97,unp98,unp99,unp100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_PTC_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_PTC_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.167794,0.457309,-0.070715,0.0332668,-0.0974033,0.448311,-0.000241926,0.978469,-0.0251051,0.36343,0.884485,-1.08826,0.528653,0.303422,0.0972653,0.423115,-0.579221,0.67507,-0.295861,0.0373356,-0.408354,-0.117439,0.547616,-0.514106,0.155982,-0.32752,-0.239524,0.658298,0.278198,0.309825,0.766117,-0.117551,0.545968,-0.387584,0.546131,0.500088,0.291743,0.279877,0.0758203,-0.266176,0.191606,-0.259447,-0.00928573,0.243472,0.537499,0.356112,0.430112,-0.474927,0.525912,-0.145443,0.742445,-0.0438124,-0.183412,-0.645036,-0.607537,-0.665755,-0.44354,-0.0666839,-0.0559631,-0.527628,0.145566,-0.0471329,0.117265,0.197287,0.616431,0.112791,-0.209855,-0.107172,-0.650255,0.476828,0.19145,0.496578,-0.33229,-0.204582,-0.0675021,-0.21782,-0.0885478,-0.252244,0.487672,0.465704,0.231716,0.038117,0.0341862,-0.200984,0.141053,0.574273,0.868985,0.0264641,0.0940221,-0.171642,-0.167677,-0.0674347,0.800201,0.220231,-0.474631,-0.107084,0.00195362,-0.238991,-0.746734,-0.0318645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_PTC_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_PTC_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.24585,0.204966,0.194966,0.042928,0.471034,0.824637,-0.0672942,0.155302,-0.14821,0.203872,0.186225,-0.555835,0.246925,-0.285287,-0.00408522,-0.770835,0.0801513,0.427916,-0.106559,0.383034,0.00282288,0.914366,0.7459,0.0165557,1.00193,-0.0151903,0.0461343,0.294481,0.308303,0.287843,-0.0552749,0.773783,0.179618,-0.417308,-0.511931,0.188347,0.169162,-0.655129,-0.0745119,0.108463,0.62906,0.053291,0.0645167,-0.0910802,-0.134481,-0.00723942,-0.400125,0.187774,-0.0459128,-0.694985,0.314675,-0.200777,-0.51487,-0.39084,0.418329,0.284998,0.276711,0.303818,1.75746,0.252314,0.462733,-0.257395,0.015696,0.0096603,-0.241926,0.22665,0.3682,-0.0471714,0.0642064,0.311389,-0.543846,-0.499423,0.0222918,-0.0400441,0.823935,-0.56437,0.119499,-0.0899555,0.431448,0.230173,0.435773,0.016093,-0.752887,0.631169,0.140132,0.239773,0.518644,0.0378023,0.390803,-0.0248105,0.130338,-0.0687882,-0.43165,-0.418746,0.159151,1.26731,-0.111389,-0.17114,0.385833,-0.203689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1_PTC_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1_PTC_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.22344,-0.298429,0.260336,-0.170143,0.588774,-0.369242,-0.0844342,-0.283005,-0.564916,-0.472265,-0.0869185,-0.364159,0.0955905,-0.278709,-0.185662,-0.0538569,-0.340286,0.0974824,-0.636222,0.264531,0.735584,0.369451,-0.187058,0.285134,0.716973,0.184833,-0.290585,-0.0858301,-0.58153,0.922747,0.243175,0.0681239,0.600194,-0.205275,-0.0101914,0.210826,-0.28617,0.184332,-0.258902,0.683844,-0.185731,0.241975,-0.408174,0.0107795,1.13826,0.0795809,0.330042,0.194214,-0.210486,-0.121719,0.176919,0.314027,-0.0211435,-0.25224,-0.997794,0.360046,0.0707337,0.507636,0.489752,-0.0368024,0.0485299,0.522289,0.485332,-0.095921,-0.222727,0.352198,0.312295,-0.0171706,-0.201925,0.909456,-0.799425,-0.198468,0.109171,-0.171344,-0.039862,-0.00806189,0.578099,-0.619883,0.167708,-0.507069,0.769693,0.332459,-0.6208,-0.296247,-0.111241,0.214753,-0.457516,-0.19578,-0.0688608,0.695196,-0.349398,-0.256267,-0.302755,0.599665,0.577354,-0.859601,-0.0195113,0.125331,0.00609261,0.430872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1_PTC_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1_PTC_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.219421,-0.46807,0.377082,0.196439,-0.0874054,-0.332628,0.202542,0.265446,-0.350135,-0.376996,-0.461478,-0.289931,0.638687,0.186345,0.386466,0.328907,0.300818,0.343045,-0.058744,0.354886,0.204198,0.162713,0.24296,0.0863713,0.288876,-0.0869148,-0.0683556,0.639417,-0.363628,-0.37082,0.140674,0.343114,0.003153,0.0971368,0.0545386,0.568346,0.46761,0.709493,0.204322,0.436818,-0.270026,0.119973,0.419978,0.134575,0.00800329,-0.401971,0.857375,-0.279937,0.274584,-0.566267,-0.623253,-1.02687,-0.327535,0.373335,0.305878,-0.384284,0.179828,0.102125,0.529347,0.0231759,0.269484,-0.452681,-0.193983,-0.146683,0.556631,0.748178,-0.00271558,0.653961,0.17586,0.755501,0.044679,0.14863,0.0780569,-0.286979,0.25344,0.274364,0.58061,0.0258705,0.217665,0.248226,0.783918,0.250927,-0.279893,-0.0171284,0.184661,0.333646,0.372373,0.503426,-0.185141,0.0856846,0.48693,0.127998,0.224287,-0.220722,-0.28946,-0.0793887,0.041281,-0.233186,0.981663,0.515448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1_PTC_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1_PTC_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0632782,-0.161367,0.136852,0.823063,0.4133,0.778248,0.607133,0.305201,0.143379,-0.723296,0.639865,0.571414,-0.503455,0.144559,-0.0884212,0.600171,-0.192906,0.723402,0.122947,-0.0194169,-0.203203,-0.667852,-0.222765,-0.272064,0.0693025,-0.285732,-0.667442,-0.583537,0.309244,0.4417,-0.468232,-0.0598701,0.477594,-0.0660738,0.0670171,-0.0335004,-0.400653,-0.297768,0.865212,-0.523442,0.107167,-0.62339,0.0881249,0.564238,0.732366,0.274431,0.544836,-0.663345,0.0614912,0.272224,-0.012458,0.49836,0.148102,0.529705,-0.0558478,0.216449,0.298498,0.360861,0.249896,-0.574825,-0.292257,-0.00797363,0.602563,0.0137516,-0.551627,0.00304565,0.0662341,0.744762,-0.36982,-0.498868,-0.100604,0.147446,-0.0904589,-0.262667,0.672508,0.0230071,-0.201323,0.294288,0.0422614,0.0572637,0.385338,-0.134755,0.198586,-0.812984,0.879028,0.598455,0.507158,0.947169,-0.384058,-0.637653,0.545201,-0.120493,-0.0206235,0.807687,0.717,0.0419992,0.0738226,0.7245,-0.412233,-0.41816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2_PTC_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2_PTC_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.0317239,0.380695,0.0122487,0.676654,-0.679656,-0.36028,0.367665,-0.121725,0.39091,0.16106,-0.627956,0.011201,-0.0816873,-0.0771109,0.191016,-0.322635,-0.263506,0.321198,-0.158549,-0.280164,-0.244932,0.453459,-0.156153,-0.0678662,-0.0770878,-0.355088,0.728422,-0.181244,0.271852,0.273037,-0.0323638,-0.311323,-0.427651,-1.10033,-0.301733,-0.827392,1.00005,0.127013,0.179083,0.00580188,0.155974,0.228213,0.0810055,-0.380871,-0.167178,-0.196477,-0.408163,-0.186311,0.610566,-0.0563225,0.0111342,-0.345779,0.3192,0.430954,0.0811148,0.544505,0.249684,-0.439461,-0.146201,-0.0299183,0.00480772,0.771779,-0.191505,0.0654423,0.107055,0.125415,0.156229,-0.583569,0.566607,0.679148,0.808859,-0.114441,0.143925,0.0363317,0.17277,-0.139094,0.309054,-0.379206,-0.340858,0.428946,-0.0501701,0.704243,-0.293211,-0.12434,-0.686164,0.717574,-0.335744,0.181324,0.263034,-0.00705347,0.0770448,0.773055,-0.241993,-0.354272,-0.0998348,-0.322376,0.428905,0.149621,-0.0384601,0.0128055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2_PTC_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2_PTC_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.401527,-0.438162,0.322479,0.176947,0.166279,-0.143393,0.0249771,-0.0450514,0.115023,-0.501135,0.0960072,0.446679,-0.178986,0.211299,0.239871,0.372054,-0.824561,0.200972,-0.554562,-0.0521099,-0.388488,-0.736256,-0.0929825,-0.684858,0.0327936,-0.727532,0.162272,0.283727,0.19301,0.0750862,0.247121,0.721295,0.181121,0.478632,0.0199763,-0.0897745,0.182908,0.236473,0.696628,0.257724,0.792242,0.145564,-0.47301,0.445563,0.0319907,0.054769,-0.136352,-0.175103,-0.7197,0.221832,0.129521,-0.339223,-0.305403,0.92689,1.0256,0.648707,-0.520841,-0.834028,-0.399315,0.219125,0.34503,0.46145,-0.139899,-0.489674,0.740594,0.112601,-0.430555,0.0158733,0.592612,-0.56401,-0.106185,0.444119,0.101841,-0.145989,0.381723,-0.724978,0.0385343,0.138312,0.80362,-0.136266,-0.0286758,-0.457628,0.136585,-0.235211,0.169096,0.161737,0.0169619,0.940814,-0.00726213,0.521334,-0.127796,-0.392591,-0.0444279,-0.0707395,-0.251895,-0.221573,-0.459284,-0.126524,-0.086475,0.329227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2_PTC_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2_PTC_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.148022,0.477711,0.5873,-0.283376,-0.253921,0.167539,0.322735,0.434072,0.147253,0.141063,-0.237126,-0.308408,-0.86161,-0.0595868,0.198015,0.384279,0.592325,-0.221617,0.544252,-0.0401629,-0.0554611,0.178946,0.0891222,-0.190368,-0.0028118,-0.563557,-0.251103,0.409528,-0.655914,-0.331904,-0.0574119,-0.536513,-0.364252,-0.349492,-0.585859,0.0347897,0.0770416,-0.346276,-0.336982,-0.922747,-0.0246457,0.239204,-0.146179,-0.0170855,-0.0418223,0.557961,0.235392,0.328919,0.731809,0.451669,0.917427,0.155596,0.0254273,-0.398383,0.143133,-0.18879,-0.511416,0.300654,0.0193756,-0.219654,0.185011,0.345147,0.105217,-0.558636,0.144526,0.0726227,-0.0602476,-0.028621,0.0545833,1.00835,0.735812,0.350689,-0.335565,-0.147482,-0.855532,0.261796,0.156638,0.246602,-0.804214,0.142171,-0.304507,0.214322,1.29573,-0.141877,-0.0653299,0.298509,-0.0315195,-0.104708,0.612859,0.396296,0.024187,-0.328034,-0.0226621,-0.458388,-0.0933514,0.604241,-0.818011,0.509264,0.0654154,-0.0238158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_PTC_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_PTC_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.619155,-0.259806,0.852712,-0.386014,0.877086,-0.155617,0.242688,0.215056,0.136445,0.317483,-0.283901,1.05879,-0.331196,-0.321973,-0.0307851,-0.78238,0.190198,0.198652,0.640002,-0.00528978,0.130853,0.279586,-0.329157,0.775011,-0.170805,-0.132944,-0.490841,-0.0432698,0.370649,-0.16496,0.161429,0.133859,-0.345103,0.898754,0.178877,0.810931,-0.73554,-0.369025,-0.218479,0.108385,-0.222087,-0.183122,-0.345067,-0.23641,0.339979,0.354,0.267423,0.112206,-0.412455,0.52589,-0.256103,-0.31888,0.14109,0.155075,-0.087445,0.544309,0.245275,0.043788,0.124837,-0.274852,0.644065,-0.159863,0.0421238,-0.419269,-0.279365,0.309468,0.0505905,-0.0822057,-0.485789,-0.174995,-0.429328,-0.361829,-0.0764081,0.0622998,0.668114,0.221165,-0.494464,0.0986576,-0.181474,0.344656,-0.00777537,-0.249922,0.0267711,-0.127565,0.23764,0.20101,-0.460299,0.0937785,0.314548,0.120072,-0.324516,0.0735852,0.190039,-0.390654,0.361259,-0.660119,-0.143661,-0.0043383,0.233921,-0.143099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
