,wt,wt1,wt2,wt3,wt4,wt5,wt6,wt7,wt8,wt9,wt10,wt11,wt12,wt13,wt14,wt15,wt16,wt17,wt18,wt19,wt20,wt21,wt22,wt23,wt24,wt25,wt26,wt27,wt28,wt29,wt30,wt31,wt32,wt33,wt34,wt35,wt36,wt37,wt38,wt39,wt40,wt41,wt42,wt43,wt44,wt45,wt46,wt47,wt48,wt49,wt50,wt51,wt52,wt53,wt54,wt55,wt56,wt57,wt58,wt59,wt60,wt61,wt62,wt63,wt64,wt65,wt66,wt67,wt68,wt69,wt70,wt71,wt72,wt73,wt74,wt75,wt76,wt77,wt78,wt79,wt80,wt81,wt82,wt83,wt84,wt85,wt86,wt87,wt88,wt89,wt90,wt91,wt92,wt93,wt94,wt95,wt96,wt97,wt98,wt99,wt100,unp,unp1,unp2,unp3,unp4,unp5,unp6,unp7,unp8,unp9,unp10,unp11,unp12,unp13,unp14,unp15,unp16,unp17,unp18,unp19,unp20,unp21,unp22,unp23,unp24,unp25,unp26,unp27,unp28,unp29,unp30,unp31,unp32,unp33,unp34,unp35,unp36,unp37,unp38,unp39,unp40,unp41,unp42,unp43,unp44,unp45,unp46,unp47,unp48,unp49,unp50,unp51,unp52,unp53,unp54,unp55,unp56,unp57,unp58,unp59,unp60,unp61,unp62,unp63,unp64,unp65,unp66,unp67,unp68,unp69,unp70,unp71,unp72,unp73,unp74,unp75,unp76,unp77,unp78,unp79,unp80,unp81,unp82,unp83,unp84,unp85,unp86,unp87,unp88,unp89,unp90,unp91,unp92,unp93,unp94,unp95,unp96,unp97,unp98,unp99,unp100
1_PTC_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1_PTC_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0615637,0.584088,0.532827,-0.054957,0.310224,-0.470148,-0.537564,-0.129091,0.372986,-0.134971,-0.261716,-0.45334,-0.400807,-0.0341647,-0.0481814,0.000421511,0.0138302,0.410493,-0.449208,-0.500272,0.0448145,-0.00165979,0.307433,-0.4249,-0.249639,0.27089,-0.0040171,0.00318982,0.380858,-0.110231,-0.480108,-0.00583619,0.125114,-0.294074,0.0848913,-0.433395,0.0685011,0.135501,0.387988,-0.65045,0.0781889,-0.0697199,0.00293608,0.0346992,0.113684,0.214735,0.0209984,-0.211053,-0.105513,-0.112068,0.305399,-0.144332,0.349679,0.0491297,-0.00319738,0.0424319,-0.374377,0.193665,-0.436152,0.651882,-0.033797,0.366167,0.655762,-0.124909,0.54574,-0.624191,0.0549095,-0.121073,0.0121594,-0.103265,-0.0207461,-0.113113,0.108459,-0.0596533,-0.446268,0.213304,0.560205,0.066496,0.0304767,0.0835075,0.304959,-0.14511,0.123632,0.319941,-0.148093,0.152881,0.693319,0.175192,0.152925,0.116091,0.135497,0.968233,0.165182,-0.146696,-0.0363437,-0.306598,0.525841,0.415615,-0.257028,0.0868278
1_PTC_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1_PTC_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.36883,0.189308,-0.0546001,0.351934,0.63107,0.0580878,0.0465113,0.47954,-0.0335206,0.459393,0.216248,-0.582793,0.028251,0.494582,-0.131643,-0.110044,-0.027821,0.608298,-0.415619,0.122389,-0.00669928,0.185612,0.549111,-0.485736,-0.0359782,0.125579,0.496868,-0.0517877,0.210309,-0.32275,0.00731659,-0.0906761,-0.233574,0.0152908,0.0458825,0.212529,-0.00548869,-0.328247,0.11037,-0.117438,-0.0836788,0.379847,0.250559,0.0141325,0.790268,-0.129262,-0.344653,-0.0570556,0.0641044,0.0280905,-0.0863023,-0.0988453,0.0837267,-0.0273453,-0.0205531,-0.0230415,-0.136834,0.298437,0.232436,0.110067,-0.0213125,0.0396264,0.217416,-0.232895,0.266499,-0.419832,0.112703,0.534087,-0.107954,0.515832,0.266968,0.108357,-0.544128,0.245616,0.0473576,0.369407,0.0524975,0.283233,0.364273,-0.0640721,-0.226232,-0.0665146,0.207137,0.0426241,-0.117406,0.220689,0.108422,-0.289325,0.0507258,0.27898,0.187908,-0.00181947,-0.0935387,0.0609795,0.322063,-0.00389797,-0.333106,0.191684,0.0974518,-0.220465
1_PTC_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1_PTC_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.363916,0.149985,-0.274531,0.111525,-0.138481,0.0662743,-0.198364,-0.203667,0.34141,0.0384741,-0.383323,0.369782,0.577415,0.0160187,0.0324587,0.467033,-0.000135178,-0.00496709,0.317622,0.223957,0.0804575,-0.471471,0.457808,-0.19744,0.172836,-0.189155,-0.226063,0.331949,0.148885,-0.186976,0.796643,0.133255,-0.134815,0.000171468,0.332988,-0.392483,0.208479,0.690793,-0.114913,0.13105,-0.269802,0.0520835,0.209676,0.163312,0.0803037,0.276768,-0.0151193,0.50102,0.0812409,-0.238597,-0.495751,0.123406,-0.491203,-0.501223,0.0224825,0.497846,0.697406,0.00616194,-0.284673,0.278932,0.0707271,-0.031094,-0.06659,-0.0619609,0.54619,-0.439538,0.210604,-0.474288,-0.53365,0.4715,-0.191302,0.540853,-0.231907,-0.014049,0.298437,0.012728,-0.0526671,-0.181818,0.0533291,0.0861746,-0.122584,-0.0306295,-0.544403,-0.064211,-0.121078,-0.116439,0.000162672,0.271583,-0.356099,0.667423,-0.39946,0.00183941,-0.0846225,0.206586,-0.150073,0.180974,-0.118837,0.525817,-0.151958,0.440509
2_PTC_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
2_PTC_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.335706,0.630437,-0.441828,0.882953,0.221814,-0.0114972,-0.0426109,0.145563,0.154856,0.145089,0.454869,-0.579093,0.107081,0.0418968,-0.477311,-0.281053,-0.219196,-0.404571,0.230463,-0.0649842,0.186926,-0.110509,0.205915,-0.174418,0.117499,0.35289,-0.116233,-0.0920895,-0.095196,-0.443478,-0.35946,-0.0190429,-0.349045,-0.057366,0.235182,0.145633,0.345169,0.0692259,0.155609,0.520161,0.566011,0.463086,-0.267979,0.16664,-0.183961,0.239431,-0.266522,-0.287338,-0.389437,0.15446,-0.1798,-0.243777,-0.224953,0.382131,0.350063,-0.1097,0.0387295,-0.395257,-0.284551,0.189395,0.467312,0.245693,0.0382913,0.206126,0.352799,-0.188004,0.0987781,0.144142,0.0892095,0.200307,0.40234,-0.0942363,-0.036198,0.0695614,-0.462886,0.394797,-0.014095,-0.338481,-0.522034,-0.210639,-0.662072,-0.0227934,0.217325,-0.68023,-0.137416,-0.0682584,0.136794,0.762801,-0.236531,-0.410791,0.200058,0.396367,-0.0270167,-0.16381,-0.348248,0.255318,-0.12353,-0.264007,0.244077,0.20082
2_PTC_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
2_PTC_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.314796,-0.0772761,0.0181078,0.40874,0.736616,0.176909,0.236723,-0.164841,0.0901606,-0.0206261,0.439968,-0.0156587,0.0234358,-0.390734,-0.169692,-0.679478,0.170928,-0.43411,-0.119952,0.164779,0.346513,-0.0952411,0.384326,-0.182757,-0.350273,-0.725595,0.268609,0.223954,-0.0543961,-0.00612562,-0.307796,-0.522199,0.0233733,-0.236033,-0.00362697,-0.0743895,0.167365,0.0105192,-0.304244,-0.245398,-0.430799,0.45657,0.321781,0.154071,0.160775,0.650629,-0.0125957,0.174639,0.182427,-0.345728,-0.161429,0.314881,-0.114052,0.600096,-0.415854,-0.464702,0.0621182,0.0396813,-0.0933506,-0.126512,-0.604115,-0.0895031,0.400556,-0.16966,-0.115094,0.399008,-0.466423,0.0218349,-0.125955,-0.174386,0.0337034,0.0375421,-0.251356,0.208979,0.357526,0.284288,-0.436508,0.163355,0.146785,0.119446,0.192414,-0.0761726,0.393872,0.312101,0.44428,0.307889,-0.303083,-0.068629,-0.00210002,0.138392,0.740702,-0.492914,0.0296397,0.35352,-0.0987003,-0.319235,-0.206209,-0.10528,0.658931,-0.430117
2_PTC_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
2_PTC_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.0134611,0.254173,-0.106775,0.350087,-0.0326275,0.581608,-0.00315581,-0.388308,-0.232701,-0.276206,0.2149,0.236334,0.110209,0.488236,0.0159086,0.0974757,0.657339,0.487108,-0.16139,-0.134974,-0.467006,0.27176,-0.0463404,-0.0221231,0.732522,-0.285831,0.186266,-0.146116,0.29224,0.251758,-0.00969052,-0.191686,0.727419,-0.234067,-0.121987,0.357636,0.267641,-0.268394,0.00500588,-0.177156,-0.0357059,0.322232,0.322439,0.0254078,-0.0887325,0.243884,-0.0329954,0.386784,0.0744694,-0.0364383,-0.63979,-0.0978118,0.271653,0.460435,0.0358505,-0.0120877,-0.0581808,0.303958,0.422682,0.697309,-0.0904551,0.0332836,-0.00333369,0.143949,0.0732652,-0.0539411,-0.23812,0.0411846,0.0970401,-0.0914539,-0.326674,0.221317,0.0848735,0.120189,0.119156,0.175896,0.222488,0.364093,-0.125183,0.113094,-0.236473,-0.31056,0.698101,0.0194365,0.408987,-0.17633,0.211629,-0.117814,-0.00447532,-0.0495486,0.143125,0.177296,-0.241603,-0.173407,-0.13246,0.0712646,0.27823,-0.142526,0.323389,-0.0332521
3_PTC_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3_PTC_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0547638,0.267633,0.134864,-0.51019,0.192032,0.449891,0.263974,-0.250567,-0.0173527,0.128753,0.0245482,-0.169918,0.181062,-0.458657,0.605169,0.330708,-0.155314,0.255758,-0.1925,0.174431,0.377924,0.0524918,-0.360009,-0.0769645,-0.458484,0.0549812,0.159583,-0.100302,0.458078,-0.202928,0.240166,0.145486,-0.469445,-0.224072,-0.191699,-0.123366,-0.044638,0.200574,0.146629,-0.557204,0.201347,0.304052,-0.20127,-0.450049,-0.320024,-0.217866,0.166032,-0.132433,0.0601537,-0.080261,-0.234174,-0.0437815,0.00241838,-0.016867,0.0456083,0.134388,-0.283895,-0.201168,0.574504,0.221134,0.248149,0.327471,0.232139,0.0270298,0.31277,-0.067661,0.54871,0.636324,0.218873,0.296413,0.372015,0.334472,0.348232,0.118802,-0.247994,-0.21767,0.315297,0.0278512,-0.575603,-0.0868993,-0.257338,0.0177639,0.182841,0.130201,-0.0395197,0.381828,0.0261209,-0.324519,0.321831,-0.313592,-0.0335663,0.0609998,0.249351,-0.535392,-0.138612,-0.0679931,0.0286316,-0.0795407,-0.0212001,0.020854
3_PTC_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3_PTC_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.484393,-0.148962,-0.294448,0.0154421,0.0810414,0.333593,-0.120644,0.309495,0.61551,0.170199,0.220534,0.0964164,0.249365,0.177148,0.096146,-0.037169,-0.301264,0.318258,-0.392897,0.278224,0.134941,-0.533572,0.479963,0.261525,0.0610894,0.144797,0.0341612,0.282197,0.0401889,-0.258773,-0.108757,0.120404,0.130316,-0.0877708,0.512944,-0.0863602,-0.394955,0.1962,0.183278,0.194977,0.46487,-0.177623,0.273744,0.0999359,-0.135692,-0.198823,-0.0554649,0.0840777,0.133017,0.191398,0.32665,-0.11303,0.193369,0.00629251,0.289398,0.04386,0.207725,-0.223006,-0.153294,-0.206291,0.271176,-0.476772,-0.674965,-0.137137,-0.129443,0.105078,0.154843,-0.379587,0.417292,0.360225,0.0939766,-0.138452,-0.0206499,-0.102917,0.21063,-0.0932642,-0.198893,-0.00260121,0.0224033,-0.193879,-0.280877,0.117417,0.180614,0.679707,0.38384,0.218412,0.0805309,0.312269,-0.0756564,-0.163355,-0.218259,-0.0717375,0.106337,0.136527,-0.278365,0.168412,-0.265145,0.148441,0.675548,0.0109826
3_PTC_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3_PTC_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.270522,-0.334636,-0.564368,-0.142091,0.0399387,-0.147341,0.262916,0.135973,0.0971331,0.235741,0.402188,-0.0405479,0.202215,0.137374,0.385311,-0.400452,0.276679,0.139657,-0.516205,-0.0703265,0.237344,0.122515,-0.318736,0.467859,0.102436,0.267508,0.236374,-0.0136792,0.0491763,0.308142,0.0101679,0.151605,0.0282519,0.335132,-0.0854998,0.363489,0.0959369,0.199226,-0.0267681,-0.561757,0.0610528,-0.848998,0.598084,-0.0589343,-0.0755372,0.188968,0.00787312,0.270923,-0.678376,0.351399,-0.181251,0.118792,-0.287806,-0.164118,0.143071,0.0255511,0.0587086,-0.525086,0.44567,0.295395,0.390678,0.367605,-0.0471652,-0.0729475,-0.209758,0.266083,0.0569426,-0.0432725,0.00438381,0.387439,0.0195518,-0.0986124,-0.0946694,0.173973,0.520058,0.46966,-0.0989645,0.0227153,0.01315,-0.234497,0.0768445,-0.213702,0.26832,-0.3884,0.176758,0.245447,0.488939,-0.0333294,0.302453,0.356523,0.421142,-0.0559896,-0.454511,-0.495334,0.516172,-0.764248,-0.45153,-0.0125009,-0.215368,0.564695
