AKT1 CCNA1 CTNNB1 E2F1 GRB2 MAPK1 MAPK14 MAPK8 MDM2 PDK1 SMAD7 SRC TSC1 up down total
pert_384454 down up down nochange nochange nochange up nochange down nochange down down nochange 2 5 7
pert_384462 down up down nochange nochange nochange up nochange down nochange nochange down down 2 5 7
pert_384472 down up down nochange nochange nochange up nochange down nochange up down nochange 3 4 7
pert_384490 down up down nochange nochange nochange up nochange down up nochange down nochange 3 4 7
pert_384508 down up down nochange nochange nochange up nochange nochange down down down nochange 2 5 7
pert_384516 down up down nochange nochange nochange up nochange nochange down nochange down down 2 5 7
pert_384526 down up down nochange nochange nochange up nochange nochange down up down nochange 3 4 7
pert_384534 down up down nochange nochange nochange up nochange nochange nochange down down down 2 5 7
pert_384552 down up down nochange nochange nochange up nochange nochange nochange up down down 3 4 7
pert_384562 down up down nochange nochange nochange up nochange nochange up down down nochange 3 4 7
pert_384570 down up down nochange nochange nochange up nochange nochange up nochange down down 3 4 7
pert_384580 down up down nochange nochange nochange up nochange nochange up up down nochange 4 3 7
pert_384952 down up down nochange nochange up down down down nochange nochange nochange nochange 2 5 7
pert_385006 down up down nochange nochange up down down nochange down nochange nochange nochange 2 5 7
pert_385024 down up down nochange nochange up down down nochange nochange down nochange nochange 2 5 7
pert_385030 down up down nochange nochange up down down nochange nochange nochange down nochange 2 5 7
pert_385032 down up down nochange nochange up down down nochange nochange nochange nochange down 2 5 7
pert_385060 down up down nochange nochange up down down nochange up nochange nochange nochange 3 4 7
pert_385168 down up down nochange nochange up down nochange down down nochange nochange nochange 2 5 7
pert_385186 down up down nochange nochange up down nochange down nochange down nochange nochange 2 5 7
pert_385192 down up down nochange nochange up down nochange down nochange nochange down nochange 2 5 7
pert_385194 down up down nochange nochange up down nochange down nochange nochange nochange down 2 5 7
pert_385222 down up down nochange nochange up down nochange down up nochange nochange nochange 3 4 7
pert_385240 down up down nochange nochange up down nochange nochange down down nochange nochange 2 5 7
pert_385246 down up down nochange nochange up down nochange nochange down nochange down nochange 2 5 7
pert_385248 down up down nochange nochange up down nochange nochange down nochange nochange down 2 5 7
pert_385264 down up down nochange nochange up down nochange nochange nochange down down nochange 2 5 7
pert_385266 down up down nochange nochange up down nochange nochange nochange down nochange down 2 5 7
pert_385272 down up down nochange nochange up down nochange nochange nochange nochange down down 2 5 7
pert_385274 down up down nochange nochange up down nochange nochange nochange nochange down up 3 4 7
pert_385282 down up down nochange nochange up down nochange nochange nochange up down nochange 3 4 7
pert_385294 down up down nochange nochange up down nochange nochange up down nochange nochange 3 4 7
pert_385300 down up down nochange nochange up down nochange nochange up nochange down nochange 3 4 7
pert_385302 down up down nochange nochange up down nochange nochange up nochange nochange down 3 4 7
pert_385516 down up down nochange nochange up down up nochange nochange nochange down nochange 3 4 7
pert_385654 down up down nochange nochange up nochange down down down nochange nochange nochange 2 5 7
pert_385672 down up down nochange nochange up nochange down down nochange down nochange nochange 2 5 7
pert_385678 down up down nochange nochange up nochange down down nochange nochange down nochange 2 5 7
pert_385680 down up down nochange nochange up nochange down down nochange nochange nochange down 2 5 7
pert_385690 down up down nochange nochange up nochange down down nochange up nochange nochange 3 4 7
pert_385708 down up down nochange nochange up nochange down down up nochange nochange nochange 3 4 7
pert_385726 down up down nochange nochange up nochange down nochange down down nochange nochange 2 5 7
pert_385732 down up down nochange nochange up nochange down nochange down nochange down nochange 2 5 7
pert_385734 down up down nochange nochange up nochange down nochange down nochange nochange down 2 5 7
pert_385744 down up down nochange nochange up nochange down nochange down up nochange nochange 3 4 7
pert_385750 down up down nochange nochange up nochange down nochange nochange down down nochange 2 5 7
pert_385752 down up down nochange nochange up nochange down nochange nochange down nochange down 2 5 7
pert_385758 down up down nochange nochange up nochange down nochange nochange nochange down down 2 5 7
pert_385760 down up down nochange nochange up nochange down nochange nochange nochange down up 3 4 7
pert_385768 down up down nochange nochange up nochange down nochange nochange up down nochange 3 4 7
pert_385770 down up down nochange nochange up nochange down nochange nochange up nochange down 3 4 7
pert_385780 down up down nochange nochange up nochange down nochange up down nochange nochange 3 4 7
pert_385786 down up down nochange nochange up nochange down nochange up nochange down nochange 3 4 7
pert_385788 down up down nochange nochange up nochange down nochange up nochange nochange down 3 4 7
pert_385798 down up down nochange nochange up nochange down nochange up up nochange nochange 4 3 7
pert_385888 down up down nochange nochange up nochange nochange down down down nochange nochange 2 5 7
pert_385894 down up down nochange nochange up nochange nochange down down nochange down nochange 2 5 7
pert_385896 down up down nochange nochange up nochange nochange down down nochange nochange down 2 5 7
pert_385906 down up down nochange nochange up nochange nochange down down up nochange nochange 3 4 7
pert_385912 down up down nochange nochange up nochange nochange down nochange down down nochange 2 5 7
pert_385914 down up down nochange nochange up nochange nochange down nochange down nochange down 2 5 7
pert_385920 down up down nochange nochange up nochange nochange down nochange nochange down down 2 5 7
pert_385922 down up down nochange nochange up nochange nochange down nochange nochange down up 3 4 7
pert_385930 down up down nochange nochange up nochange nochange down nochange up down nochange 3 4 7
pert_385932 down up down nochange nochange up nochange nochange down nochange up nochange down 3 4 7
pert_385942 down up down nochange nochange up nochange nochange down up down nochange nochange 3 4 7
pert_385948 down up down nochange nochange up nochange nochange down up nochange down nochange 3 4 7
pert_385950 down up down nochange nochange up nochange nochange down up nochange nochange down 3 4 7
pert_385960 down up down nochange nochange up nochange nochange down up up nochange nochange 4 3 7
pert_385966 down up down nochange nochange up nochange nochange nochange down down down nochange 2 5 7
pert_385968 down up down nochange nochange up nochange nochange nochange down down nochange down 2 5 7
pert_385974 down up down nochange nochange up nochange nochange nochange down nochange down down 2 5 7
pert_385976 down up down nochange nochange up nochange nochange nochange down nochange down up 3 4 7
