AKT1 CCNA1 CTNNB1 E2F1 GRB2 MAPK1 MAPK14 MAPK8 MDM2 PDK1 SMAD7 SRC TSC1 up down total
pert_245215 down nochange nochange down nochange nochange down nochange down nochange down down nochange 0 6 6
pert_245225 down nochange nochange down nochange nochange down nochange down nochange nochange down up 1 5 6
pert_245251 down nochange nochange down nochange nochange down nochange down up nochange down nochange 1 5 6
pert_245269 down nochange nochange down nochange nochange down nochange nochange down down down nochange 0 6 6
pert_245279 down nochange nochange down nochange nochange down nochange nochange down nochange down up 1 5 6
pert_245297 down nochange nochange down nochange nochange down nochange nochange nochange down down up 1 5 6
pert_245315 down nochange nochange down nochange nochange down nochange nochange nochange up down up 2 4 6
pert_245323 down nochange nochange down nochange nochange down nochange nochange up down down nochange 1 5 6
pert_245333 down nochange nochange down nochange nochange down nochange nochange up nochange down up 2 4 6
pert_245359 down nochange nochange down nochange nochange down nochange up down nochange down nochange 1 5 6
pert_245377 down nochange nochange down nochange nochange down nochange up nochange down down nochange 1 5 6
pert_245387 down nochange nochange down nochange nochange down nochange up nochange nochange down up 2 4 6
pert_245683 down nochange nochange down nochange nochange nochange down down down nochange down nochange 0 6 6
pert_245701 down nochange nochange down nochange nochange nochange down down nochange down down nochange 0 6 6
pert_245709 down nochange nochange down nochange nochange nochange down down nochange nochange down down 0 6 6
pert_245711 down nochange nochange down nochange nochange nochange down down nochange nochange down up 1 5 6
pert_245719 down nochange nochange down nochange nochange nochange down down nochange up down nochange 1 5 6
pert_245737 down nochange nochange down nochange nochange nochange down down up nochange down nochange 1 5 6
pert_245755 down nochange nochange down nochange nochange nochange down nochange down down down nochange 0 6 6
pert_245763 down nochange nochange down nochange nochange nochange down nochange down nochange down down 0 6 6
pert_245765 down nochange nochange down nochange nochange nochange down nochange down nochange down up 1 5 6
pert_245773 down nochange nochange down nochange nochange nochange down nochange down up down nochange 1 5 6
pert_245781 down nochange nochange down nochange nochange nochange down nochange nochange down down down 0 6 6
pert_245783 down nochange nochange down nochange nochange nochange down nochange nochange down down up 1 5 6
pert_245801 down nochange nochange down nochange nochange nochange down nochange nochange up down up 2 4 6
pert_245809 down nochange nochange down nochange nochange nochange down nochange up down down nochange 1 5 6
pert_245817 down nochange nochange down nochange nochange nochange down nochange up nochange down down 1 5 6
pert_245819 down nochange nochange down nochange nochange nochange down nochange up nochange down up 2 4 6
pert_245827 down nochange nochange down nochange nochange nochange down nochange up up down nochange 2 4 6
pert_245845 down nochange nochange down nochange nochange nochange down up down nochange down nochange 1 5 6
pert_245863 down nochange nochange down nochange nochange nochange down up nochange down down nochange 1 5 6
pert_245873 down nochange nochange down nochange nochange nochange down up nochange nochange down up 2 4 6
pert_245881 down nochange nochange down nochange nochange nochange down up nochange up down nochange 2 4 6
pert_245899 down nochange nochange down nochange nochange nochange down up up nochange down nochange 2 4 6
pert_245917 down nochange nochange down nochange nochange nochange nochange down down down down nochange 0 6 6
pert_245925 down nochange nochange down nochange nochange nochange nochange down down nochange down down 0 6 6
pert_245927 down nochange nochange down nochange nochange nochange nochange down down nochange down up 1 5 6
pert_245935 down nochange nochange down nochange nochange nochange nochange down down up down nochange 1 5 6
pert_245943 down nochange nochange down nochange nochange nochange nochange down nochange down down down 0 6 6
pert_245945 down nochange nochange down nochange nochange nochange nochange down nochange down down up 1 5 6
pert_245963 down nochange nochange down nochange nochange nochange nochange down nochange up down up 2 4 6
pert_245971 down nochange nochange down nochange nochange nochange nochange down up down down nochange 1 5 6
pert_245979 down nochange nochange down nochange nochange nochange nochange down up nochange down down 1 5 6
pert_245981 down nochange nochange down nochange nochange nochange nochange down up nochange down up 2 4 6
pert_245989 down nochange nochange down nochange nochange nochange nochange down up up down nochange 2 4 6
pert_245997 down nochange nochange down nochange nochange nochange nochange nochange down down down down 0 6 6
pert_245999 down nochange nochange down nochange nochange nochange nochange nochange down down down up 1 5 6
pert_246017 down nochange nochange down nochange nochange nochange nochange nochange down up down up 2 4 6
pert_246051 down nochange nochange down nochange nochange nochange nochange nochange up down down down 1 5 6
pert_246053 down nochange nochange down nochange nochange nochange nochange nochange up down down up 2 4 6
pert_246071 down nochange nochange down nochange nochange nochange nochange nochange up up down up 3 3 6
pert_246079 down nochange nochange down nochange nochange nochange nochange up down down down nochange 1 5 6
pert_246089 down nochange nochange down nochange nochange nochange nochange up down nochange down up 2 4 6
pert_246097 down nochange nochange down nochange nochange nochange nochange up down up down nochange 2 4 6
pert_246107 down nochange nochange down nochange nochange nochange nochange up nochange down down up 2 4 6
pert_246125 down nochange nochange down nochange nochange nochange nochange up nochange up down up 3 3 6
pert_246133 down nochange nochange down nochange nochange nochange nochange up up down down nochange 2 4 6
pert_246143 down nochange nochange down nochange nochange nochange nochange up up nochange down up 3 3 6
pert_246151 down nochange nochange down nochange nochange nochange nochange up up up down nochange 3 3 6
pert_255997 down nochange nochange nochange down down down down nochange nochange nochange down nochange 0 6 6
pert_256159 down nochange nochange nochange down down down nochange down nochange nochange down nochange 0 6 6
pert_256213 down nochange nochange nochange down down down nochange nochange down nochange down nochange 0 6 6
pert_256231 down nochange nochange nochange down down down nochange nochange nochange down down nochange 0 6 6
pert_256239 down nochange nochange nochange down down down nochange nochange nochange nochange down down 0 6 6
pert_256241 down nochange nochange nochange down down down nochange nochange nochange nochange down up 1 5 6
